rownames,GSM4599916,GSM4599925,GSM4599933,GSM4599938,GSM4599939,GSM4599942,GSM4599944,GSM4599945,GSM4599947,GSM4599957,GSM4599958,GSM4599966,GSM4599975,GSM4599979,GSM4599981,GSM4599989,GSM4599990,GSM4599992,GSM4599998,GSM4599999,GSM4600006,GSM4600015,GSM4600017,GSM4600018,GSM4600022,GSM4600028,GSM4600030,GSM4600038,GSM4600043,GSM4600049,GSM4600050,GSM4600055,GSM4600056,GSM4600063,GSM4600064,GSM4600071,GSM4600074,GSM4600079,GSM4600089,GSM4600091,GSM4600093,GSM4600095,GSM4600097,GSM4600100,GSM4600105,GSM4600106,GSM4600113,GSM4600122,GSM4600123,GSM4600125,GSM4600126,GSM4600144,GSM4600145,GSM4600149,GSM4600151,GSM4600153,GSM4600159,GSM4600162,GSM4600163,GSM4600168,GSM4600174,GSM4600177,GSM4600181,GSM4600184,GSM4600186,GSM4600194,GSM4600195,GSM4600202,GSM4600205,GSM4600207,GSM4600213,GSM4600218,GSM4600222,GSM4600225,GSM4600226,GSM4600232,GSM4600235,GSM4600240,GSM4600245,GSM4600246,GSM4600248,GSM4600252,GSM4600258,GSM4600261,GSM4600264,GSM4600269,GSM4600274,GSM4600275,GSM4600285,GSM4600286,GSM4600291,GSM4600294,GSM4600299,GSM4600307,GSM4600316,GSM4600321,GSM4600327,GSM4600332,GSM4600336,GSM4600337,GSM4600344,GSM4600345,GSM4600346,GSM4600347,GSM4600358,GSM4600359,GSM4600373,GSM4600375,GSM4600377,GSM4600378,GSM4600380,GSM4600387,GSM4600389,GSM4600393,GSM4600399,GSM4600400,GSM4600407,GSM4600414,GSM4600415,GSM4600427,GSM4600428,GSM4600431,GSM4600439,GSM4600442,GSM4600445,GSM4600446,GSM4600455,GSM4600459,GSM4600462,GSM4600463,GSM4600465,GSM4600468,GSM4600476,GSM4600479,GSM4600483,GSM4600486,GSM4600495,GSM4600496,GSM4600497,GSM4600501,GSM4600502,GSM4600515,GSM4600516,GSM4600517,GSM4600522,GSM4600525,GSM4600527,GSM4600531,GSM4600535,GSM4600545,GSM4600548,GSM4600551,GSM4600555,GSM4600563,GSM4600564,GSM4600567,GSM4600570,GSM4600574,GSM4600578,GSM4600579,GSM4600585,GSM4600591,GSM4600593,GSM4600594,GSM4600597,GSM4600602,GSM4600609,GSM4600611,GSM4600613,GSM4600618,GSM4600624,GSM4600625,GSM4600633,GSM4600635,GSM4600638,GSM4600644,GSM4600646,GSM4600648,GSM4600653,GSM4600657,GSM4600661,GSM4600662,GSM4600664,GSM4600669,GSM4600677,GSM4600678,GSM4600680,GSM4600682,GSM4600689,GSM4600697,GSM4600699,GSM4600700,GSM4600703,GSM4600710
cg14278893,0.1046328,0.1009397,0.07562324,0.0927763,0.1061343,0.09346084,0.09020196,0.101286,0.1068264,0.06976067,0.08455553,0.07496979,0.08136491,0.08220793,0.07423128,0.0831291,0.09139596,0.07846517,0.08574273,0.0824274,0.076144,0.08650044,0.08926274,0.08976767,0.08782158,0.08532543,0.09000549,0.09471365,0.1068895,0.09236507,0.08498122,0.07419769,0.07363797,0.08276724,0.09219432,0.07343244,0.0678571,0.06483789,0.07666786,0.08299598,0.1074993,0.07335205,0.06735448,0.07199859,0.08256234,0.1035041,0.090998,0.0933002,0.08021463,0.08742974,0.09721464,0.09338432,0.09543652,0.09489698,0.08286358,0.09507125,0.1046007,0.09510143,0.0793698,0.1059588,0.08951739,0.07951747,0.0864946,0.08384006,0.0808247,0.08597279,0.08336807,0.07490063,0.06585627,0.08371597,0.08173593,0.07892827,0.07400655,0.07171108,0.08141386,0.09872258,0.08760187,0.08766937,0.0981803,0.08757518,0.08584434,0.08792785,0.07881657,0.08513241,0.08051547,0.09391588,0.0900037,0.07703746,0.1089633,0.09034927,0.1036903,0.1017084,0.09147435,0.07908958,0.08255159,0.0839871,0.08871039,0.07850438,0.09539642,0.1029647,0.09348998,0.09066064,0.09424269,0.0863681,0.06656493,0.07686188,0.08547811,0.09311113,0.09108663,0.09685542,0.08807643,0.0782328,0.09259945,0.08555216,0.07093742,0.08622039,0.08045957,0.09176216,0.07354045,0.09126337,0.0774561,0.08740001,0.08410238,0.08449393,0.07222797,0.08500765,0.07994167,0.08097507,0.08129063,0.08441598,0.08251563,0.07636647,0.07820995,0.08685945,0.08097473,0.08565512,0.09457084,0.0874151,0.08244715,0.07759031,0.08614175,0.08109087,0.09860718,0.07603356,0.07651644,0.08455861,0.09131468,0.07153613,0.07747312,0.1070456,0.08775838,0.06672426,0.08823655,0.08121671,0.08687614,0.07561334,0.09452222,0.08672109,0.08226412,0.08685828,0.07834948,0.07988924,0.08504772,0.08796693,0.07787614,0.08543166,0.08324426,0.07793202,0.07610279,0.07738931,0.08133496,0.08812776,0.08857295,0.08149553,0.08259189,0.08383356,0.08712555,0.07363744,0.09701312,0.08122068,0.08354123,0.09429074,0.1065882,0.08148734,0.09870085,0.07051221,0.07938108,0.05417131,0.08340217,0.09698368,0.0791139,0.07993698,0.08232759,0.08996215
cg19990379,0.1343822,0.1168059,0.1418325,0.1199292,0.1394075,0.148746,0.1127943,0.1300102,0.1405742,0.1183736,0.1122334,0.123528,0.1511178,0.1162104,0.1213143,0.1826653,0.1262998,0.1169902,0.1341079,0.1143654,0.1684448,0.1438767,0.1471453,0.1188874,0.1159647,0.1032312,0.1120618,0.1205,0.1624657,0.1184681,0.1210795,0.1249272,0.1138687,0.1585684,0.1233266,0.1329142,0.1682372,0.1313366,0.1711251,0.1430463,0.146831,0.1187229,0.1261834,0.1113285,0.131956,0.2076695,0.1722432,0.1481327,0.1453828,0.1186247,0.1031194,0.1190911,0.1526322,0.1159032,0.1411128,0.1312792,0.1219569,0.143703,0.1284021,0.1318947,0.1318847,0.1253843,0.1139017,0.1097279,0.1379274,0.1080802,0.1205439,0.1115799,0.1033108,0.1135979,0.1551796,0.1012969,0.110501,0.1375019,0.1116479,0.1166943,0.1248021,0.1571507,0.1217709,0.1128539,0.1342901,0.1410435,0.1312929,0.1090528,0.1246927,0.124225,0.1195945,0.1145775,0.142224,0.1047434,0.1105386,0.1126332,0.1304486,0.1186945,0.1041289,0.1218543,0.128405,0.1280285,0.1296396,0.118015,0.1209624,0.1120505,0.106137,0.1063271,0.1151003,0.1053218,0.1151336,0.1334207,0.1112776,0.1172709,0.1037134,0.12174,0.1233951,0.1418363,0.1399295,0.1079138,0.1239609,0.1072736,0.1301298,0.1414591,0.1040772,0.132622,0.1035597,0.1043347,0.1214208,0.1444474,0.1013974,0.1097278,0.1021846,0.09170778,0.1243678,0.1021307,0.122198,0.1113247,0.1063862,0.119888,0.1069796,0.1226347,0.1155521,0.1136915,0.1111778,0.1215493,0.1149169,0.08808332,0.1157139,0.1129017,0.09966654,0.09622687,0.1093087,0.1213474,0.1153608,0.1019903,0.1368636,0.1130246,0.1020774,0.1109184,0.1198856,0.09710716,0.09398612,0.1200123,0.1097909,0.1403367,0.106537,0.1346804,0.1335297,0.1146666,0.1087901,0.09886654,0.09923739,0.1000344,0.1101377,0.1304827,0.1664197,0.1113523,0.1658187,0.1112991,0.1276923,0.1111227,0.110899,0.1157629,0.1017353,0.1399419,0.1363853,0.152666,0.1329196,0.1236246,0.1169203,0.08108272,0.1239796,0.1444751,0.1079037,0.1227393,0.1101716,0.1173118
cg20594519,0.09203618,0.08246572,0.09414615,0.07919197,0.0890083,0.08388197,0.08982494,0.1225618,0.1068725,0.0986858,0.09974971,0.09700845,0.1327203,0.08722538,0.1054271,0.1165906,0.1450368,0.1188935,0.09289106,0.08988189,0.1030078,0.0851408,0.08573957,0.08382543,0.08597757,0.07410288,0.08028385,0.09225112,0.07307183,0.1055026,0.08571976,0.09800917,0.08564041,0.1205139,0.1016169,0.1196318,0.108032,0.09173419,0.1149583,0.09734758,0.1153923,0.1301259,0.1007451,0.1126482,0.1030678,0.1040961,0.1012015,0.1190179,0.101773,0.0931681,0.09527443,0.09197113,0.08211135,0.107883,0.09640867,0.1064073,0.09052126,0.09168127,0.08492761,0.08935195,0.0917532,0.09320741,0.09903383,0.09467178,0.09056642,0.09239645,0.09061662,0.10139,0.07070556,0.08797829,0.1081079,0.1092569,0.1490869,0.1142952,0.09895842,0.1046366,0.09004724,0.09373386,0.09373874,0.08930097,0.08728756,0.1110254,0.09409086,0.09953885,0.1041705,0.1001788,0.09549783,0.09215702,0.09320097,0.09968642,0.1125724,0.1086616,0.1101645,0.08895014,0.1051479,0.1253503,0.09608288,0.1011533,0.09282588,0.09781669,0.09832273,0.08839993,0.1091735,0.07544179,0.1235077,0.1068662,0.09635936,0.09185108,0.0939697,0.09387149,0.0962166,0.09374683,0.08196239,0.1036046,0.1067103,0.09322966,0.1089796,0.1067742,0.09415885,0.1163512,0.08018124,0.09486974,0.08432283,0.09218358,0.1193286,0.102836,0.09330979,0.1087092,0.1045614,0.1241446,0.1361003,0.09949682,0.1076503,0.1003129,0.1074805,0.1407857,0.1090083,0.110504,0.1396857,0.1249249,0.129773,0.1077245,0.07356334,0.143149,0.1244145,0.09441962,0.1445082,0.1050956,0.1183774,0.08660004,0.1254823,0.1169174,0.1253182,0.1236007,0.1153354,0.1419978,0.1137704,0.09319387,0.1029705,0.1067891,0.09828064,0.1169409,0.1295904,0.1092312,0.1247167,0.09823009,0.11538,0.09247879,0.1274861,0.1134042,0.08996762,0.09958077,0.09938935,0.09125833,0.1139586,0.1052218,0.1304586,0.07588161,0.1109333,0.1031532,0.09735504,0.1268221,0.1029729,0.09990831,0.09508265,0.08892372,0.07846071,0.189114,0.09668333,0.1047398,0.09114756,0.08480475,0.1039794,0.1037338
cg16657244,0.6682266,0.6541102,0.7263733,0.6231335,0.6328874,0.6806321,0.6514481,0.6571753,0.6436342,0.6801376,0.7348061,0.7034808,0.6694722,0.6477645,0.6749004,0.6612475,0.6470965,0.7124548,0.654371,0.664443,0.6903601,0.665674,0.7226349,0.6362408,0.7473797,0.62515,0.6987764,0.6569506,0.6868485,0.6505737,0.6830778,0.7491101,0.6854962,0.6575237,0.645559,0.6403082,0.6469556,0.6577723,0.7200481,0.6587651,0.684355,0.6607827,0.6192194,0.7360097,0.7013074,0.6497264,0.7017122,0.6681858,0.6839089,0.6646842,0.6457382,0.6814717,0.6892997,0.6331722,0.6530422,0.6217853,0.6990032,0.7257252,0.5975127,0.6439816,0.683356,0.6629989,0.7061214,0.671549,0.7277068,0.6727633,0.6453459,0.6546275,0.6566556,0.7105982,0.6691744,0.6595032,0.6755134,0.6764606,0.6653368,0.6643468,0.6965233,0.681016,0.6919596,0.7126186,0.6892048,0.6326651,0.6634223,0.6359186,0.6574177,0.6830129,0.7060259,0.6813192,0.7306404,0.6714588,0.6526269,0.627282,0.7399827,0.6780032,0.6362648,0.6510163,0.6455116,0.6648352,0.65577,0.6395946,0.6847127,0.657895,0.6665399,0.6257725,0.6813085,0.6947241,0.6808651,0.6628507,0.7057994,0.6958765,0.6960289,0.679309,0.6836694,0.6834589,0.7222628,0.7307328,0.6963937,0.6765556,0.706386,0.6842426,0.6178512,0.6601517,0.6539009,0.6827604,0.6666018,0.6598473,0.6599004,0.6322359,0.6541636,0.6406214,0.6838404,0.6482467,0.6343278,0.6390491,0.6649001,0.6154407,0.6732832,0.6706041,0.646247,0.6518678,0.6722063,0.6444111,0.6658333,0.6594382,0.6653699,0.6717375,0.6355933,0.7011818,0.6768027,0.6551673,0.6327631,0.5972981,0.70757,0.6547781,0.5916023,0.6560353,0.6505853,0.7040611,0.6502603,0.7010706,0.6738225,0.7118241,0.638046,0.641203,0.6231344,0.6276372,0.6659548,0.6783719,0.6903789,0.658237,0.6876574,0.7228776,0.7707063,0.664375,0.69953,0.6787658,0.6460544,0.6987154,0.6894979,0.7069616,0.7018226,0.6765252,0.6969938,0.7264092,0.6744564,0.7071069,0.670703,0.6784631,0.6466195,0.6712508,0.713397,0.6624942,0.6471363,0.7422822
cg10815395,0.801436455780551,0.840213922943836,0.78950852070526,0.826677050391304,0.789372058733242,0.821640258551319,0.820316531459349,0.827551599697441,0.806199269683353,0.777014948227343,0.766748201961086,0.789881714375488,0.763424178158752,0.817554092436144,0.729650792283405,0.772768505114573,0.764223315897708,0.826949610840784,0.797049705539147,0.852417929110177,0.740293156202716,0.829300624178706,0.813367209660432,0.795637664417418,0.804745357594053,0.838929939708158,0.786445200551983,0.79948718119309,0.756004108646544,0.842670141925746,0.789967274952537,0.745629693941863,0.746274901917934,0.779494439251638,0.810146323870182,0.812876581102251,0.741954607128549,0.765152506041077,0.732877998133149,0.73993362555084,0.785419846839979,0.749717406588348,0.804499357776115,0.785111230504928,0.784021750026272,0.759457932189928,0.714057795170203,0.733625759084471,0.762003496038914,0.77535634203389,0.80462751300043,0.797868726459609,0.780905822157719,0.786582502142145,0.739869784515302,0.793259377220024,0.761392880250399,0.762568667791799,0.813261087475682,0.814755994957955,0.81854819953746,0.7568730032646,0.811567881838781,0.75827590253156,0.80332291731482,0.792914511325888,0.785503420329241,0.80357640641593,0.811458604378677,0.790143542601915,0.807339129801147,0.775597281526721,0.774812190521638,0.772366445808803,0.772905779562369,0.791018748152077,0.810300023254264,0.806046934684998,0.799974126437569,0.818406483773366,0.800006727354916,0.816763654570055,0.806622608687391,0.786977285759058,0.804459690344307,0.792135276746631,0.778153204909203,0.798513433700443,0.763440946337022,0.771894660985966,0.776436126117441,0.802237302025735,0.792525116234796,0.776802643548672,0.816883413174773,0.751535974235843,0.8099457240859,0.798441544225795,0.763039346391939,0.84103191577554,0.795411300971472,0.758977126991413,0.82275667491718,0.812281879287229,0.77510912154678,0.770099195232954,0.831709883569554,0.784419889231794,0.748845933299194,0.79467715666716,0.783874863328994,0.774570777623311,0.834853759483388,0.780753497305646,0.756118972200507,0.814161955149572,0.777571311328948,0.75125262218086,0.759887583213981,0.787630873462588,0.824453345741075,0.758832553849598,0.80820756394992,0.794455391349786,0.788254037538816,0.800288611928388,0.789092501240016,0.790429047580783,0.808383981798716,0.793259717411282,0.735728787969072,0.777242102443595,0.784838131280195,0.748979244695373,0.822168119677186,0.755216308345927,0.769788529147199,0.785348601950954,0.793878109447507,0.767059765072198,0.791801176212875,0.804420240105228,0.819689866139289,0.775519343719346,0.76888642761017,0.786084427782841,0.794227291621223,0.810152317541499,0.76068142965564,0.794594321226275,0.767552604769584,0.766325954636802,0.772324857190796,0.772066150210955,0.784725799982869,0.741722882532929,0.784175949450875,0.76394240097409,0.786408910354436,0.744163795558258,0.815753316042557,0.750479104807442,0.7881762371045,0.781436628954001,0.761211245180494,0.844752630907368,0.76558191871738,0.823168199256484,0.784868758377473,0.789553047506415,0.745214505861198,0.80622831578403,0.754287412536148,0.744802987071646,0.733068201094848,0.74130036669739,0.73384316209987,0.789042818371199,0.776698431025276,0.778312430060947,0.762923970232319,0.748713929653284,0.764096778536138,0.713082020425045,0.767935745071195,0.78910860392732,0.805909501826612,0.505950541159483,0.770408037664246,0.772054096116152,0.821120718037964,0.785248754759174,0.748118919082745,0.787736286515748
cg13929079,0.1416292,0.1415589,0.1813042,0.1611167,0.1537639,0.1687104,0.1423109,0.1581767,0.1608052,0.1385668,0.1311052,0.1461159,0.1713147,0.1365228,0.1759725,0.1802249,0.1642142,0.1432916,0.1651235,0.1627482,0.1756987,0.1859998,0.1806645,0.1570612,0.177168,0.1557775,0.144807,0.1865786,0.1724053,0.1836494,0.1405905,0.1371932,0.1431026,0.1542174,0.1688796,0.2003567,0.1503868,0.1820715,0.2007261,0.1513681,0.1846519,0.1828571,0.1252481,0.1690167,0.1684804,0.1925058,0.1695012,0.1655958,0.1721447,0.1250509,0.1596247,0.1534297,0.1803445,0.1465166,0.1547016,0.1507087,0.1612846,0.1990896,0.1710757,0.1587892,0.1722864,0.1403615,0.1563486,0.1580594,0.1613565,0.1384862,0.1529806,0.1370499,0.1386188,0.157956,0.1367913,0.1588454,0.1261009,0.1637156,0.1501358,0.1746369,0.15591,0.1684038,0.1732529,0.1825346,0.1542965,0.158932,0.1562596,0.1344403,0.1851317,0.1650754,0.1511998,0.1656692,0.1718149,0.1661017,0.1537891,0.1585882,0.1661264,0.1634037,0.1483173,0.1491207,0.1567007,0.1410897,0.1616608,0.1732188,0.1570594,0.139185,0.1409077,0.1609741,0.133635,0.09741316,0.1216964,0.1452784,0.1487792,0.1447822,0.1511309,0.1439851,0.1477763,0.1689473,0.1243125,0.1413823,0.1894743,0.193825,0.1894022,0.1459673,0.1113876,0.1607864,0.1398604,0.1335538,0.1556486,0.1239121,0.1388767,0.1167896,0.1291703,0.1403624,0.1333303,0.1233001,0.1657049,0.1641953,0.1624742,0.1650893,0.1536124,0.1591331,0.1591978,0.1684406,0.1472108,0.1402366,0.1347583,0.1336976,0.1431552,0.1402501,0.152434,0.1322405,0.1283953,0.1511335,0.1357272,0.1465911,0.159626,0.1472465,0.1330926,0.1405599,0.1482542,0.1403645,0.1285944,0.1533171,0.1287844,0.1473837,0.151273,0.179787,0.1360243,0.1459488,0.1437421,0.1354781,0.1304641,0.1655414,0.1560923,0.1608055,0.1744933,0.1529119,0.1671438,0.1468668,0.1597859,0.1417104,0.1208552,0.1192719,0.1355615,0.1349146,0.1422471,0.1570527,0.1862958,0.1400294,0.139408,0.07893555,0.1516212,0.1634117,0.1459558,0.1601791,0.1482821,0.1750283
cg00244634,0.207933527004017,0.221524936774529,0.216422093417352,0.211583712874683,0.221969060390213,0.223673530879754,0.216444993059411,0.218509726297037,0.239036189073497,0.246205391195496,0.249635202633421,0.226223097615601,0.266905868885434,0.213047440999297,0.240500631579564,0.291380186544937,0.233510067894949,0.211567397716336,0.259501461950875,0.232291556154434,0.256427598491944,0.202731587932336,0.200352028303328,0.218492616042538,0.227829102328634,0.230258053130555,0.199162916201507,0.218793646420125,0.260985950421344,0.232218144108602,0.21889218695044,0.253134528285405,0.224754644181464,0.232796784329747,0.253425294138409,0.257944916151928,0.239099419036868,0.230414228610367,0.271023635306257,0.242438073999736,0.278278176517534,0.252674992123889,0.247448532247285,0.24610043759266,0.268586738069033,0.281968589766764,0.240814386697668,0.238956962512751,0.238029138032335,0.235966647683425,0.21499293977835,0.196735904618971,0.207828889888767,0.206037633024149,0.226224745069844,0.217009102337869,0.195230791784846,0.269521450496981,0.201297190600891,0.203011813015792,0.225269356577365,0.211593519872659,0.194506593588472,0.186651063093399,0.202191618080348,0.218651761801528,0.200278449459744,0.216195378484085,0.210260737822837,0.207821356197152,0.262738977202174,0.264883615097819,0.245353778872818,0.255605312236256,0.274946351526652,0.224199091886917,0.217269484195313,0.244650883375001,0.233429309187101,0.185715674696014,0.179978387208837,0.211012663733316,0.211571696952647,0.244176469027888,0.238690276338882,0.257904537414102,0.217147392036554,0.235054524133998,0.224357480979176,0.201567564182155,0.229573748159526,0.199841536312755,0.232766761428421,0.222368875315945,0.219150000538505,0.250272475001832,0.247462402354636,0.205737772704493,0.216745861031538,0.188208667490141,0.250441851999926,0.219455155364014,0.232395801689778,0.237275423141926,0.319956740432399,0.239389482265363,0.239628520655214,0.218682417751424,0.258912705739395,0.266857746907384,0.226125665312039,0.258142786830634,0.252350440756441,0.255350959113775,0.240562931917004,0.257508178106549,0.276974282767876,0.26760177812236,0.237389021458237,0.289259037738386,0.202623629412421,0.251432619400084,0.232456288807492,0.260985298849104,0.268144924555388,0.29202073407076,0.215358233140562,0.244338932340827,0.250107141526868,0.230491604553704,0.289548396940257,0.263225893872053,0.263104203372429,0.266333053650522,0.226012404584695,0.270699798833562,0.2387643781154,0.266408865684511,0.280400645223173,0.277509621903011,0.252112498636242,0.200526203207378,0.183728882985017,0.27775718084012,0.223807887743733,0.244003563863708,0.258375383861813,0.249123230093045,0.289363330015188,0.228809729732288,0.263333364759583,0.263075762314022,0.263420119545541,0.246032658185755,0.231205829148053,0.254015368478483,0.254844577308724,0.240048931507277,0.296982733281659,0.256610491870652,0.259210034901026,0.267211452678156,0.257672200164565,0.250453886239378,0.276680899543675,0.213580282938333,0.25793929027802,0.20273009798294,0.252901416697183,0.23551079879543,0.24727857111709,0.26876922599141,0.276258811272785,0.253781728970955,0.283586965532699,0.263935031088783,0.335853693680864,0.223956534709769,0.2280969246058,0.232113551369443,0.243507067846261,0.296701759289524,0.269452978749418,0.273565866632485,0.26574845443781,0.222712394845746,0.225993013031642,0.311072964847753,0.212285124940107,0.281005518872217,0.223524802165311,0.239890274138646,0.229184833097857,0.238080836363433
cg04924415,0.120135530130709,0.131831149117423,0.113330513592433,0.121146806082242,0.103785899544032,0.12876371740648,0.113180861851711,0.121248767627578,0.136785920899056,0.110405069283782,0.141820150814043,0.1386022923326,0.136481701138255,0.127691526355423,0.111934365586259,0.125716579274163,0.156836794154839,0.107872724734435,0.122058525179613,0.09715217730956,0.162668239343714,0.127780732397712,0.127983062994302,0.107473027720388,0.128443856661035,0.108597141797904,0.116608309147593,0.134231236668998,0.117408142841052,0.132027138887294,0.126761824422476,0.168149305012752,0.143207361056337,0.117440481793768,0.135993401976097,0.151518112549358,0.138754614146782,0.125833220846087,0.175681003215547,0.137710581506997,0.164325491137291,0.142728541237072,0.171842000403632,0.201312310744728,0.154136194158169,0.136769032466714,0.159744950646357,0.166025405841985,0.165402439666685,0.114091689164759,0.116579314659224,0.123172579944162,0.117298309304714,0.116406129038803,0.131208705206996,0.127729630880119,0.11823721084089,0.142408156090297,0.13060770552727,0.133533117870946,0.14378826633012,0.123948681182816,0.149033154237946,0.122153100737306,0.123367702816339,0.125669940246423,0.0947009843491579,0.124986540025318,0.106394644272334,0.133504668684469,0.137852814497256,0.133565290990717,0.112809092635979,0.146836598014134,0.145480116071961,0.117850815719985,0.138043991980638,0.135757006174868,0.127668414723679,0.119716305265406,0.112630411623455,0.0886325955610737,0.141308401675779,0.130347833191175,0.141204021465913,0.128585921802689,0.133990607016623,0.136446897780973,0.120663778976799,0.11346998726861,0.145748959873404,0.14370884536717,0.132030930371552,0.142687901871321,0.158264768956764,0.115342849200641,0.14619857420505,0.12567689772222,0.11945086626781,0.0932403659883902,0.12521721630654,0.107390842350603,0.116211027201793,0.122594953151065,0.193985649817801,0.141164703877887,0.0995321370174486,0.117774855041414,0.167081177869049,0.149491027074955,0.107509717551073,0.122944608949869,0.122936807840388,0.131083579142902,0.131663363403976,0.137191661465118,0.138465809586678,0.138809276750234,0.137493165179473,0.122258498022107,0.104223118187194,0.12035213062934,0.125712252205698,0.156875494057203,0.127367153656326,0.133719258177996,0.1270220259616,0.131080690626573,0.134454375336226,0.134254656629346,0.188074365288068,0.170244129100858,0.162622742764666,0.137933124246444,0.139611620668895,0.155997445223937,0.144045147328774,0.174367686738491,0.14824533165628,0.148461488445084,0.160945061480336,0.118702133286893,0.0878681410200132,0.152126839519782,0.152062934195109,0.140347000727948,0.168124704955252,0.166588981148927,0.181911425070641,0.103229557703925,0.163401733522734,0.146551351529616,0.154656114486914,0.136115265228382,0.151019107563738,0.164348202175545,0.132925212838821,0.147116096728879,0.11672888574799,0.134348380040125,0.130517017918177,0.149635635386882,0.180295011827528,0.176527710630971,0.16920970988062,0.136697161318189,0.15683189542802,0.141752759894626,0.135029954968625,0.137402441806968,0.167414264004649,0.146851511494635,0.183597034250467,0.155616112211745,0.148554009787007,0.136827279626596,0.177992468178417,0.114959592680449,0.111037860909445,0.144872369583266,0.137065649757624,0.144533585951402,0.13167427205776,0.149158203692383,0.171096083054453,0.125127160746255,0.153093140513734,0.323978968253327,0.136145473112433,0.118787109537477,0.121943429442083,0.141042484534826,0.140339150783209,0.177983269042062
cg19892758,0.6164836,0.6369968,0.6541188,0.6648799,0.6452525,0.6781997,0.6321522,0.6823282,0.6674364,0.6909739,0.6577839,0.6657402,0.6935255,0.6580056,0.6766342,0.706366,0.6566421,0.6863557,0.6887597,0.6702845,0.6740696,0.6717104,0.6681433,0.6553893,0.6474666,0.6691653,0.666366,0.6832003,0.6502654,0.6551181,0.6632277,0.6627733,0.6471533,0.6823845,0.6550987,0.6761876,0.642477,0.6712049,0.6499921,0.6628081,0.68385,0.6754195,0.6704204,0.6549455,0.6649323,0.6846092,0.6850709,0.6612335,0.6543077,0.6149402,0.6424211,0.6599421,0.6413701,0.6295677,0.6579141,0.6558448,0.6388216,0.668954,0.6721834,0.651751,0.6715242,0.6307848,0.6419663,0.6382444,0.6474468,0.6735119,0.6808863,0.6533257,0.6831791,0.6692097,0.6723478,0.6755342,0.669046,0.6664363,0.6858313,0.6767112,0.6673785,0.63839,0.6489351,0.680384,0.6876088,0.6953468,0.6767693,0.6360943,0.6656337,0.6453928,0.6422029,0.6514786,0.6557124,0.6494571,0.6471271,0.6596638,0.6584763,0.6494841,0.6307532,0.6282747,0.6559749,0.6812493,0.6583083,0.6566404,0.6293786,0.6717285,0.6875239,0.6799128,0.6645036,0.6426965,0.6591405,0.6605956,0.6423931,0.6618992,0.6504731,0.6525067,0.6637533,0.6670255,0.6715975,0.6611634,0.6739595,0.6859673,0.6375074,0.6622268,0.6835487,0.6664271,0.623117,0.6570672,0.6629952,0.6773235,0.6435638,0.6670247,0.6555422,0.6786546,0.6586954,0.6431477,0.6439547,0.6838143,0.687655,0.6712735,0.6642771,0.6616967,0.6685067,0.6911826,0.6698719,0.700977,0.6605548,0.6432704,0.6666902,0.6143411,0.6602298,0.6877612,0.6460207,0.682608,0.6626839,0.6570223,0.6800289,0.6620546,0.6384429,0.6756525,0.6501921,0.669815,0.6820748,0.6901697,0.6829839,0.646053,0.6671838,0.6766039,0.6685184,0.6453191,0.6671369,0.6627299,0.6683991,0.6642041,0.6443099,0.64791,0.6460394,0.6164597,0.6547414,0.6438692,0.6846923,0.6336022,0.6527418,0.6706582,0.6854229,0.6401209,0.6421099,0.6688283,0.6609966,0.6502818,0.6683034,0.6090452,0.6330085,0.6528479,0.6395023,0.6470976,0.6317091,0.6742105
